Id,Identifier,Title,Description,Thumbnail,PlaylistIdentifier,ClusterId,SubscriberCount,UpdatedStatisticDate,VideoCount,ViewCount
205,UC1PhnlVt1hE1UrmOsZwblig,Shiv Kumar,,https://yt3.ggpht.com/ytc/AIdro_mvTBfXrtJ-YeGJ0Q9WQtxwXIG4_wPLOSEyxGESGpN_Ca0=s800-c-k-c0x00ffffff-no-rj,UU1PhnlVt1hE1UrmOsZwblig,1,13500,2024-05-20 17:31:49.2084200,132,914492
206,UCwRXb5dUK4cvsHbx-rGzSgw,Derek Banas,I make tutorials based on your requests. I will cover any topic you can imagine. Ask me questions anytime on Discord : https://discord.gg/pFkpxYC7rQ,https://yt3.ggpht.com/ytc/AIdro_naavCy-rkR4iU851a1vMh7LrBa_Hbxf3qpnRiMqK9IEZc=s800-c-k-c0x00ffffff-no-rj,UUwRXb5dUK4cvsHbx-rGzSgw,1,1290000,2024-05-20 17:31:49.2756664,1233,121029127
207,UCda_RJU9-xB0Hswcrjn4SKw,Jamie King,These videos are for those with an insane passion for computer science. Be sure to use my playlists if you want a coherent order to my videos.,https://yt3.ggpht.com/ytc/AIdro_nq33POhSwrSbGO0k86GOwfccEtSF6tB6Rsf9NswTNTftg=s800-c-k-c0x00ffffff-no-rj,UUda_RJU9-xB0Hswcrjn4SKw,1,53700,2024-05-20 17:31:49.4015816,954,10399837
208,UCg1SjE1gwO8A0xqoFtfLEAA,Ian Schoenrock,"I love to write code and make apps. I'm always curious and ready to dive into a new project, and when I'm done, I 'll probably make a video about it. I work Mainly in the Mobile and .NET realm, focusing on ASP.NET Core, Xamarin, and Native Android and iOS, but I'm always trying new languages and technologies so come with me and lets write some code and maybe learn a thing or two while we're at it.

If you need to contact me directly please feel free to email met at *theapphideaway@gmail.com*. Just please mention youtube in the subject bar. Thanks!",https://yt3.ggpht.com/ytc/AIdro_keo8JS_-RLn15hoogOqFlkMpEMwV97_JaLr9RUb3CFrqI=s800-c-k-c0x00ffffff-no-rj,UUg1SjE1gwO8A0xqoFtfLEAA,1,2500,2024-05-20 17:31:49.5263474,108,483138
209,UCiXS7Snxgip0X7vETmiujBQ,Tom McCurdy,,https://yt3.ggpht.com/ytc/AIdro_m7W1jXh1SnIixkXU8x6s8Zhf2fqyrymRhHVc2uXAEB8r8A=s800-c-k-c0x00ffffff-no-rj,UUiXS7Snxgip0X7vETmiujBQ,1,419,2024-05-20 17:31:49.6663101,21,225720
210,UCOknqk-MSOCf3SANW8Wumfg,Cheezy Code,"We are young working professionals from IT industry. We thought of an idea to share our technology related findings to others. This will not only help others but would be beneficial for us as well, because instead of making notes on our notepad we are making it here on cheezycode.com :)",https://yt3.ggpht.com/ytc/AIdro_ny44njldQyrCgCP0HUxA4LL42pSma6umnikt3W7uiSYw=s800-c-k-c0x00ffffff-no-rj,UUOknqk-MSOCf3SANW8Wumfg,1,69100,2024-05-20 17:31:49.7342925,413,7913647
211,UCTiylOo3n0vmTKcCaaMHjQw,Pontus Wittenmark,Complicated stuff made simple - this is my goal.,https://yt3.ggpht.com/juImEDzINGlGGvOsIJg2vmJ_FZIyxL28aculaxxym8czlanDhF5uyFL-EGfPoT4YWqbFXnfWWA=s800-c-k-c0x00ffffff-no-rj,UUTiylOo3n0vmTKcCaaMHjQw,1,1650,2024-05-20 17:31:49.8590072,12,160446
212,UCFveDSYkRjRve8ly3qXVqCw,AvetisCodes,Staff software engineer with 10+ years of experience in .NET technologies.,https://yt3.ggpht.com/ytc/AIdro_lo4QocErNhGrQMgrEiVHbd62zw_40G9qwF06EKcNLFkpM=s800-c-k-c0x00ffffff-no-rj,UUFveDSYkRjRve8ly3qXVqCw,1,14100,2024-05-20 17:31:49.9263918,108,892370
213,UCiA3tURI8dwCOUzCeM90c2g,Jesse Dietrichson,"Programming is what I want to do with my life. I began programming from a very young age, and once I started I couldn't stop. Most of what I know has been self taught. I've spent countless hours over the years, reading every programming book I could get my hands on. I specialize in C#, C++ and Java, and I am always trying to learn more. I am continuing my programming career as a computer science major at Farmingdale State College.

I have always loved helping and teaching other people how to program and my goal in life is to become a professor; this is just one small step to reach my ultimate goal. I make these videos because I enjoy teaching, and I love reading the positive feedback I have gotten so far.

All donations are appreciated and please like, comment, and subscribe!",https://yt3.ggpht.com/ytc/AIdro_mL2ac4Hgmluu1ref4Odh90_e2oVVmc58bZ4alW9TZx4tI=s800-c-k-c0x00ffffff-no-rj,UUiA3tURI8dwCOUzCeM90c2g,1,26700,2024-05-20 17:31:50.0087131,131,2421477
214,UCzyuZJ8zZ-Lhfnz41DG5qLw,Dani Krossing,"Welcome!
On my channel you will find horror game gameplays and streams! I also create online computer courses in programming and multimedia skills for people who wants to learn web development or video production. The courses include video editing, HTML, CSS, JavaScript, Bootstrap, and PHP tutorials.
",https://yt3.ggpht.com/ytc/AIdro_mSeayItmvVFloCRPRp-DIy2zt9uqfPHRfycx8CXGBAMvc=s800-c-k-c0x00ffffff-no-rj,UUzyuZJ8zZ-Lhfnz41DG5qLw,1,471000,2024-05-20 17:31:50.1464088,608,60188103
215,UCcKFmxtbtdruANq6kX7Hj3Q,Covalence,"The Technical Trade School & Developer Community.

At Covalence, we teach you everything we know about succeeding as a software developer through premium educational content designed for all skill levels, and we equip anyone (especially those completely new to the field!) with the tools of the software development trade through our immersive learning programs and developer community. 

We're on a mission to change the world one person at a time through impactful, immersive, and personalized technical education. Whether you're looking for a career change or just a real human to help you out in real-time, we'd love to see you in the community. 
",https://yt3.ggpht.com/j4AXlBOJKUkaptS5s4WE7aq78pF_25-AChkMkDiw5Rxyt5SZ1eYgIJGipJiIEGEb3oPRx2srsg=s800-c-k-c0x00ffffff-no-rj,UUcKFmxtbtdruANq6kX7Hj3Q,1,7290,2024-05-20 17:31:50.2754637,459,966902
216,UCYbK_tjZ2OrIZFBvU6CCMiA,Brackeys,"Learn how to make video games!

Top-quality game development tutorials on everything from Unity, Godot and programming to game design. If you want to become a developer this channel will help guide you through it!

Join us on Discord: https://discord.gg/brackeys

► All content by Brackeys is 100% free. We believe that education should be available for everyone.
",https://yt3.ggpht.com/ytc/AIdro_mtZcOqYceTTKJehGYh1QFEn0zBqRCig4MRz0TE3tmdXJ8=s800-c-k-c0x00ffffff-no-rj,UUYbK_tjZ2OrIZFBvU6CCMiA,1,1780000,2024-05-20 17:31:50.4012026,464,210462186
217,UCJ3AxeCHGPZkMi3kRfCuiHw,AngelSix,"I develop software and hardware systems in a huge variety of areas
 
Here is where I give away my knowledge for free. Learn anything from C# to Xamarin to soldering, hardware design and more.

www.angelsix.com",https://yt3.ggpht.com/ytc/AIdro_ni6FIZ5oZ0_hYMtaXi_Pu5k0gNTYUC-JYIhi-y_pZELA=s800-c-k-c0x00ffffff-no-rj,UUJ3AxeCHGPZkMi3kRfCuiHw,1,61000,2024-05-20 17:31:50.5313275,241,9532740
218,UCfo-suRFU3sBL5eOOv4XOVg,DBAFundamentals,The DBA Fundamentals VC offers training and support to individuals interested in a solid DBA foundation.,https://yt3.ggpht.com/ytc/AIdro_kF02hlB3xFPGAxV0ikvm9b5xHPlcNmcpj43_8-OcQR278=s800-c-k-c0x00ffffff-no-rj,UUfo-suRFU3sBL5eOOv4XOVg,1,11600,2024-05-20 17:31:50.6580596,198,911354
219,UCj7-YVdH-juafmXgzfKk2pw,Tech Course Review,"Tech Course Review does nothing but...you guessed it...review tech courses! 

Are you ready to learn software development but overwhelmed by the options? Or maybe you're already a developer but looking for insight on a new language or tool?

Look no further! Tech Course Review is here to help.

Founded by software developer RealToughCandy (RTC), Tech Course Review’s mission is to bring you high-quality reviews of software-focused courses. 

We cover web development, core programming concepts, data science / machine learning, frontend development, backend development, full stack development, and occasionally mobile and game development. If you're curious about JavaScript, Java, HTML, CSS, Node, Deno, PHP, Go, Ruby, React, Angular, Vue, SQL, NoSQL, and even less hyped tech like jQuery, you've come to the right spot. 
",https://yt3.ggpht.com/ytc/AIdro_mpoZp949KD65qyh4OJTIOq_VfiscEtHFnqYzkBM0wm7IU=s800-c-k-c0x00ffffff-no-rj,UUj7-YVdH-juafmXgzfKk2pw,1,6500,2024-05-20 17:31:50.7382145,22,570861
220,UCzrskTiT_ObAk3xBkVxMz5g,AngularConnect,All session videos from AngularConnect – Europe's largest Angular conference! Visit angularconnect.com for more information and to sign up for updates.,https://yt3.ggpht.com/ytc/AIdro_l4sxL1pQ79A7lRx_fEF1KJbQMhC_XgXoMOCkj6vUH_cg=s800-c-k-c0x00ffffff-no-rj,UUzrskTiT_ObAk3xBkVxMz5g,1,24500,2024-05-20 17:31:50.8559776,223,1900765
221,UCey-eKI5lrPxMSq5Uhly9Gg,Dev Odyssey,"A Developer’s Journey Through IT, covering Tutorials and Reviews of IT Tools and Technologies.",https://yt3.ggpht.com/zcyJ4WkPmG4CmQ6I3NiGv_2ZFjK88r2E5MLfbjXh0-FTuFARSjHHw8YzpRYfkI8lleWjH-y7HA=s800-c-k-c0x00ffffff-no-rj,UUey-eKI5lrPxMSq5Uhly9Gg,1,9730,2024-05-20 17:31:50.9774324,57,1259040
222,UC-vYrOAmtrx9sBzJAf3x_xw,Success in Tech,"Build, learn, enjoy. Repeat!

This channel is not endorsed by any companies, views  are my own.",https://yt3.ggpht.com/ytc/AIdro_mD6fD5VerXBB_oerlS1pbdU6NDIqSgRn7tV3ZGS2fdmg=s800-c-k-c0x00ffffff-no-rj,UU-vYrOAmtrx9sBzJAf3x_xw,1,69200,2024-05-20 17:31:51.0589323,43,2467105
224,UC1S-_0CSQ9LNVtaRmNdTFdg,PROMOTICH | WEB,"Всім привіт! З вами PROMOTICH. На цьому каналі ви знайдете дуже багато цікавого контенту про web-розробку. Frontend & Backend. React 2024, Redux toolkit, rtk-query та багато всього іншого. Дійсно крутий український продукт.",https://yt3.ggpht.com/-sQ_K46XG1_BsROskqTnf8hvOnMeEhCzUMi-8WhdZGfg_VHYOqzUF25ebNDH2vhewzzR5WVsHmg=s800-c-k-c0x00ffffff-no-rj,UU1S-_0CSQ9LNVtaRmNdTFdg,2,1010,2024-05-13 16:06:26.0437628,73,92583
225,UClsZLQ2UuUWi6Em5-bZ9h8A,David Byttow,"Hello! I'm a self-taught software engineer that dropped out of college and went on to work at great companies like Google, Bridgewater, Snapchat, and Square. I've also built a couple companies of my own. https://en.wikipedia.org/wiki/David_Byttow

My goal with this channel is to talk about my experiences and lessons learned to help others achieve their goals. #AlwaysBeCoding

Hit me up at david.byttow@gmail.com and follow me on twitter at https://twitter.com/davidbyttow",https://yt3.ggpht.com/ytc/AIdro_nw6vX_0dxORTG3-CTM9iCls0UkLU3P1Qexc7TGyXeubey_=s800-c-k-c0x00ffffff-no-rj,UUlsZLQ2UuUWi6Em5-bZ9h8A,1,13200,2024-05-20 17:31:51.1909770,10,559038
226,UC3VydBGBl132baPCLeDspMQ,"Packt ","The packtpub.com channel features samples of our course content, available for everyone. At packtpub.com you can access our entire range of practical, structured video tutorials, designed to help you get the job done.

Packt Publishing bridges the gap between education and technical support, with books and videos that help you get the working knowledge you need to effectively apply new tools and techniques. Packt Video brings you this working knowledge straight from the experts, who will guide you to achieving your goals through clear instructions and explanations.

Find out more about our range of video courses by visiting: http://www.packtpub.com/books/video",https://yt3.ggpht.com/WfrfXqKCR29S5zaFHumqNZ6aBUqiBETiUrjQvVx0HHpKY-0JjQumw_JuP-sHu_ig4V1fDltLNw=s800-c-k-c0x00ffffff-no-rj,UU3VydBGBl132baPCLeDspMQ,1,96900,2024-05-23 07:41:45.7025349,10607,16879495
227,UCD4EOyXKjfDUhCI6jlOZZYQ,Eli the Computer Guy,,https://yt3.ggpht.com/ytc/AIdro_nI8Nsp72nBPKBtVmoV1fK-fhD3QUB8VMcFjBYM6QoAArs=s800-c-k-c0x00ffffff-no-rj,UUD4EOyXKjfDUhCI6jlOZZYQ,1,1050000,2024-05-20 17:31:51.3241866,767,84351591
228,UCP5Ons7fK3yKhX6lhc9XcfQ,Code It Up by AMBITIONED,"Video lessons about advanced C# concepts - reflection, expression trees, architecture, design, and more.

No part of the content and materials available in Code It Up By AMBITIONED may be copied, reproduced, translated or reduced to any electronic medium or machine-readable form, in whole or in part, without prior written consent of Ivaylo Kenov. Reproduction in any form without the permission of Ivaylo Kenov is prohibited. All content and materials contained on this site are protected by the Copyright Law and Law of Intellectual Property and may not be reproduced, distributed, transmitted, displayed, published or broadcast without the prior written permission of Ivaylo Kenov.
",https://yt3.ggpht.com/UO_UAbrzN3uVxjyWgIjMXsYjEnhFr0Lt4z-EXLVDBuyP8tEJqWP4R-NasBIC6nvrCpToqsaObA=s800-c-k-c0x00ffffff-no-rj,UUP5Ons7fK3yKhX6lhc9XcfQ,1,13400,2024-05-20 17:31:51.4468361,113,787674
229,UCM_U7M7VXyvsG35D1sInE8g,Logos IT Academy UA,"Logos IT Academy запрошує на курси програмування та дизайну у містах: Львів, Київ, Харків.

👏 Мрієш про кар’єру в ІТ? 

💥На нашому каналі знайдеш безкоштовні відеоуроки, вступні курси з Java, FrontEnd, QA, HR IT та інших галузей програмуання, а також багато корисних покрокових інструкцій, як отримати першу роботу в IT! 

🔥Спробувати можна безкоштовно, обери напрям який тобі цікавий і вже за тиждень отримаєш бачення чи варто розвиватися в цій сфері! Також на каналі будуть відгуки студентів Logos IT Academy, тренінги по софт скілах, методологіях управлінням проектами, івенти і тд! 

🌪Стань більш дотичним  до ІТ вже сьогодні і безкоштовно! 

🔥І памятай:  Нові знання - нові дії - новий результат!

❤️Ми готуємо кращих спеціалістів для всієї країни!

⚡️ІТ курси для дорослих: https://logos-academy.com/

👨‍👩‍👦 ІТ курси для дітей: https://lgs-kids.com/

🔥 Безкоштовні вступні ІТ курси, івенти, вебінари, та інші події: https://lgs-events.com/

☎️ 067-990-37-93",https://yt3.ggpht.com/CPDbwSdG31z1ekm7-VabC3j7XFFF55TXUMdkms8qX4sT2gj36VZO0dvscTcXYqn8fYo6uoEo=s800-c-k-c0x00ffffff-no-rj,UUM_U7M7VXyvsG35D1sInE8g,2,18400,2024-05-13 16:06:26.1584577,127,1477746
230,UC6uYLOg8N_NzjkikbJ_vrtg,Bert Wagner,"I release a new SQL video every Tuesday, showing tips and tricks and helping you solve your SQL problems. 

The code and additional blog content referenced in my videos can be found at: https://bertwagner.com/",https://yt3.ggpht.com/2z-P0QmNa19eyu4KW6JpOqpct1YzUK6u908_lbi384g6CcpEK-v0kxBnbVMooHqQPK3cLoytAw=s800-c-k-c0x00ffffff-no-rj,UU6uYLOg8N_NzjkikbJ_vrtg,1,14800,2024-05-20 17:31:51.5240678,146,1043402
231,UCRIL34doDYqTBSyCoQINydw,Daniel Donbavand,"Hi! My name is Daniel Donbavand. 

I'm a .NET Developer with a keen interest in .NET Core and cloud platforms. 

A few years back I transitioned from being a Software Tester focusing on Automation, into a development role.

My aim is to document and record my development journey, where I create content that will hopefully be beneficial to others.

I have created a YouTube Channel where I have How-To tutorials on working with .NET Core, and working with and interacting with (AWS) infrastructure 

If you are interested in anything that I haven't yet provided, on either my blog post danieldonbavand.com or my YouTube channel, then please get in touch. 

I would love to know what kind of content matters to you.


Facebook: https://www.facebook.com/dandonbavand
Twitter: https://twitter.com/Donbavand
Blog: danieldonbavand.com",https://yt3.ggpht.com/ytc/AIdro_ksWIbjdZwgBR7_jNBNrI0v8kg9uiKIdnsIpvVPMfWUQhcQ=s800-c-k-c0x00ffffff-no-rj,UURIL34doDYqTBSyCoQINydw,1,4420,2024-05-20 17:31:51.6605938,26,499583
232,UCfe0F6hVXL8Y-QZqUMhGRDg,Greg Kalapos,http://www.kalapos.net,https://yt3.ggpht.com/ytc/AIdro_nOqXpp8Q_yx_Dr4YLKePgKZCUh-_xmHtMMC_mbfuKwpqA=s800-c-k-c0x00ffffff-no-rj,UUfe0F6hVXL8Y-QZqUMhGRDg,1,1520,2024-05-20 17:31:51.7347967,35,150628
233,UCM6S0IGqjxcN0vlH57fKB0Q,Sasha Bondar,"Відео про програмування, бізнес і життя. ",https://yt3.ggpht.com/ytc/AIdro_kfYI91SymKpzgRuCuvcpueAGk1j-NUY-NdsXAZX-e4sQ=s800-c-k-c0x00ffffff-no-rj,UUM6S0IGqjxcN0vlH57fKB0Q,4,0,NULL,0,0
234,UCHI5xgQujSyqz_UyKdLFaqw,.NET Interview Preparation videos,"Video tutorials of C#, Design Pattern, UML, C#, ASP.NET etc. from http://www.DotNetFunda.com",https://yt3.ggpht.com/ytc/AIdro_mY7wU63_WLVvEzKA4K0HbjL7uWxfTBYavDaYDRRQybnQ=s800-c-k-c0x00ffffff-no-rj,UUHI5xgQujSyqz_UyKdLFaqw,1,159000,2024-05-20 17:31:51.8600461,337,26468595
235,UCz8Bcytd3M8SVSqZPo6RGxA,Довкола Фронтенду,,https://yt3.ggpht.com/zDJSXBvHNZKWuA5FRYfszvcjAZF2rAdWGa6NwpBegptI_-K3UC7SMERxpKkvuZ4RR4ckLtD1=s800-c-k-c0x00ffffff-no-rj,UUz8Bcytd3M8SVSqZPo6RGxA,2,159,2024-05-13 16:06:26.2357908,10,2016
236,UCjm_qVkCPjOVDz9BWjNqO9A,Exponent,"Want to land your dream tech career? Exponent is an online community, course, and coaching platform to help you ace your upcoming tech interview. Exponent has helped people land their dream careers in product management (PM), software engineering, data science, product marketing management, and more. 

Don't leave your tech career to chance. 

Sign up for Exponent's free PM interview course today: http://bit.ly/exponentpm

#productmanagement #swe #softwareengineering #programming #pminterview #tech #productmanager #entrepreneurship #product #prodmgmt #exponent",https://yt3.ggpht.com/ytc/AIdro_kRuX86p0IQS8PBOPKuVvE53TrPs0CbMkhnxlrNfgeMX64=s800-c-k-c0x00ffffff-no-rj,UUjm_qVkCPjOVDz9BWjNqO9A,1,326000,2024-05-20 17:31:52.8307012,539,16678220
237,UC5RZT8jiX_FPlydBP40sSlA,Ed Tech @ CVTC,"The Educational Technology team will provide resources, training, and share Technology Tips & Tricks.

If you have questions feel free to reach out via email.
Students - EdTechHelp@cvtc.edu
Employees - EdTech@cvtc.edu

",https://yt3.ggpht.com/UNJCW-jUK6HyA5MGoH6Ho8lmibHVcJ6Z6TVkVL2pP_QuY5AP93noG_d6MAuHI2BRIrBK4kNl=s800-c-k-c0x00ffffff-no-rj,UU5RZT8jiX_FPlydBP40sSlA,1,380,2024-05-20 17:31:52.9529173,162,124755
238,UCcJQ96WlEhJ0Ve0SLmU310Q,Internet Made Coder,"I make videos about learning to code.

Learning coding changed my life - I hope to help you learn it and change yours too.

Premium Resources to Become a Software Engineer from Scratch:
🚀 FREE Introduction to Software Development - https://coursecareers.com/a/internetmadecoder?course=software-dev-fundamentals
🚀 Become a Python Software Engineer with no Degree - https://academy.internetmadecoder.com/python-dev-masterclass

🤖 Algorithms Visualizer Project Course - https://academy.zerotomastery.io/a/aff_t8j4wsmw/external?affcode=441520_vhlt5jy9

🚀 Developer's Brain - https://academy.internetmadecoder.com/developers-brain

🧠 Sign Up to my Newsletter  - https://academy.internetmadecoder.com/internet-made-club

📸 FOLLOW ME ON INSTAGRAM - https://www.instagram.com/tuomaskivioja/

📝 TWITTER - https://twitter.com/InternetCoder

For sponsorships: sponsorships@viralnationtalent.com
Other: tuomas@internetmadecoder.com
",https://yt3.ggpht.com/JCxw636VkW0aNDYa3CkTblvvmhEi1VTYdpMagq7Zj8trOizp2kINd74JpHR4FHckBU_vCIR7hQ=s800-c-k-c0x00ffffff-no-rj,UUcJQ96WlEhJ0Ve0SLmU310Q,1,328000,2024-05-20 17:31:53.0273216,154,15776917
239,UCbixkBITOOa2XNviJLxMh2w,Aaron Francis,"Making videos about Laravel and web development in general. ",https://yt3.ggpht.com/ytc/AIdro_m_Vj12YF5whRMo9xWkBbfrQp1ewgbKU2wi3sbv9V0U4ndf=s800-c-k-c0x00ffffff-no-rj,UUbixkBITOOa2XNviJLxMh2w,1,34800,2024-05-20 17:31:53.9259466,61,708276
240,UCouhfWfd2T6aO7-qLbJnhNw,Typescript Errors Central,"Welcome to TypeScript Errors Central, your go-to hub for conquering errors in TypeScript, JavaScript, and a plethora of related frameworks/libraries like Angular, NestJS, Next.js, React, and Vue.js!

If you're a #TypeScript developer, you know that TypeScript errors can be a major pain. They can be confusing, frustrating, and time-consuming to fix. But that's where we come in.

At TypeScript Errors Central, we're dedicated to helping you fix and prevent TypeScript #errors as quickly and easily as possible. We offer tailored videos to your needs.

Tutorials: Our tutorials are designed to teach you everything you need to know about TypeScript errors, from the basics to more advanced topics, with lots of examples that covers all cases you might encounter an error.

No matter what your skill level or experience, we have the resources you need to fix and prevent TypeScript errors.

Subscribe to our channel today and start learning how to master TypeScript errors! 💖👨‍💻
",https://yt3.ggpht.com/RNejL8Ys5-t8wAiSNeNd8esHhgZ9aELI2hAcfdWC8whXQO4ica_c9l6_t277MhO_RLHWyvTlyA=s800-c-k-c0x00ffffff-no-rj,UUouhfWfd2T6aO7-qLbJnhNw,1,1020,2024-05-20 17:31:54.0735572,10,556
241,UCq8LldVrjqe61KQttZlLW8g,Patrick God,"Teaching .NET & Blazor in a (hopefully) simple and fun way. Any requests? Tell me in the comments, please. Happy coding! 😊",https://yt3.ggpht.com/ytc/AIdro_mK8uT5RyugGiCO1p2Lez5IeucRo8bRa5nWo-fJJqK43bA=s800-c-k-c0x00ffffff-no-rj,UUq8LldVrjqe61KQttZlLW8g,1,61300,2024-05-20 17:31:54.5352733,217,4789164
242,UCy9dNRFvbZP0SqoF5WY0eDw,Roberts Dev Talk,"We are Chris Roberts and Rob Pearmain, based in the UK.

We have over 30 years commercial software development experience between us and we love talking about all things related to coding and running a small freelance business in the software development industry. From Node and NestJS to .NET, from React and Vue to Blazor, from SharePoint Framework (SPFx) to Power Automate (Flow) - we'll talk about it!

We release new videos regularly, so please subscribe to be kept up to date!

Enjoy the content? please subscribe 😁 and/or buy us a coffee at https://buymeacoffee.com/robertsdevtalk

You can leave us a tip here: https://withkoji.com/@RobertsDevTalk

Join us on our development journey at http://robertsdevtalk.com

Want to get in touch? robertsdevtalk@gmail.com or @robertsdevtalk on Twitter
",https://yt3.ggpht.com/31ZedynV_OFUWN84eZ0EAfGYzPDzWC0dRGdapiSA235MWlPlEWmPDg2fO1LCbCoFwkywvtvTXg=s800-c-k-c0x00ffffff-no-rj,UUy9dNRFvbZP0SqoF5WY0eDw,1,19300,2024-05-20 17:31:54.6592827,80,1313373
243,UC7Afb8i522ErAUMk4RwPx4w,IT Project Managers,"🔥 How to get ahead of 99% of IT Project Managers? Fix THESE 7 Issues👇👇👇

Most project managers don't have formal education, and they have to search for bits and pieces on the internet. It feels like everyone else has figured it out, and you are behind searching for answers on the internet. But you shouldn't have to play trial and error while leading your team. 

I know how frustrating it is to google your way through the project.

In this channel, I teach people practical project management that works in the real world. So that you can successfully finish your projects on time and within budget. 

Stop wasting time googling for solutions. Instead, use a proven project management approach.

If you want to become a great IT Project Manager, get access to the PDF below. 👇
",https://yt3.ggpht.com/Uvh69bFUUOBAKPXCudu4KChZIbxHu5DzaI6mIn-gWFVmeQrH4DfpZ8OWcrVmeNplZOsHVm0K2g=s800-c-k-c0x00ffffff-no-rj,UU7Afb8i522ErAUMk4RwPx4w,1,45100,2024-05-20 17:31:54.7483681,131,2117731
244,UCt9cudqajvAG6n70cQW1exQ,SyncMain,,https://yt3.ggpht.com/vwyi7mG1_Iq7ng2z1WoP1Qq_u41PguUE2AzUet_HDolUzml3KwbFL9V1CjAGeINRsdU9KfzmPRI=s800-c-k-c0x00ffffff-no-rj,UUt9cudqajvAG6n70cQW1exQ,1,24800,2024-05-20 17:31:54.8187659,9,1211108
245,UCsypUhaHMWnYxzsdl9Y02Sw,Jeff Zuerlein,,https://yt3.ggpht.com/ZxRTSswN-0ctmn4EVLCAagEf1yQ2J3DUmnHOSUhRxXIaZ9pa0YzS8eWVStCkq-ZvAzcQ0ntWnA=s800-c-k-c0x00ffffff-no-rj,UUsypUhaHMWnYxzsdl9Y02Sw,1,1200,2024-05-20 17:31:54.8871654,16,23853
246,UCfJRkBBiPtKZyZn_3PxWaiQ,Internet of Bugs,,https://yt3.ggpht.com/QTzdmFwfzdefhlRN4ieZrctZWWmr5low5RcBEwBaU0OnAYR8BPKgVXcMUtmz3zyJ2Q1KrtbNGw=s800-c-k-c0x00ffffff-no-rj,UUfJRkBBiPtKZyZn_3PxWaiQ,1,37100,2024-05-20 17:31:54.9574133,18,983574
247,UCJZv4d5rbIKd4QHMPkcABCw,Kevin Powell,"Helping you learn how to make the web, and make it look good while you're at it.

With videos every Tuesday and Thursday, I'll be bringing you How Tos and Tutorials, as well as simple tips and tricks, with a big focus on helping people see how wonderful CSS is!",https://yt3.ggpht.com/ytc/AIdro_mQczyuvnXgEq8fApoOXpG2Yw_JKYqRA7kVOhNFuHLz9Vc=s800-c-k-c0x00ffffff-no-rj,UUJZv4d5rbIKd4QHMPkcABCw,1,908000,2024-05-20 17:31:55.0222787,791,83765787
248,UCg6gPGh8HU2U01vaFCAsvmQ,Chris Titus Tech,"Debloat Windows and Learn Linux Videos.

",https://yt3.ggpht.com/R_rSQnTYQkL-rbtTA7djVbXLjU8Bwgua8GHJz6Ollsbyx_txdu0qVDBudCqvpzaxRQfVp2F4=s800-c-k-c0x00ffffff-no-rj,UUg6gPGh8HU2U01vaFCAsvmQ,1,605000,2024-05-20 17:31:55.1441764,872,90305729
249,UCAD-xOOaUI6N7Uq9laOVbcw,Code Therapy w/ René Rebe,"⚠️ Achtung: Hier ist rechtlich ALLES Werbung, da Marken Nennung ⚠️
Computer scientist & designer from Berlin; Germany.
More things live w/ & by René Rebe™ Behind the scene, making off, random live, IT news and modern and vintage hardware and software fun, ..! ;-)",https://yt3.ggpht.com/TQWvInIQRiRQE3wsh_1aa2omKPgGaHSy5Rdwt3RmPWFCU5lIzKJnveUUYU99a2NdU7UNGsWDNk0=s800-c-k-c0x00ffffff-no-rj,UUAD-xOOaUI6N7Uq9laOVbcw,1,31200,2024-05-20 17:31:55.2105732,1059,2257212
250,UC7BL19P9OXPOJgu2DRzozDA,Eskil Steenberg,,https://yt3.ggpht.com/ytc/AIdro_leeeO6NsyAgkA1e5Me_ShF6Uo-EMlFGWpDVKMV_jnuZA0=s800-c-k-c0x00ffffff-no-rj,UU7BL19P9OXPOJgu2DRzozDA,1,15000,2024-05-20 17:31:55.2822716,30,1192698
251,UCYTR4xdT8CXT4HYtAUxnZqg,Dylan Cole,"I'm an ex-music industry turned tech professional and on this channel, we explore all things personal growth, career development, and coding. I hope you can kick back as I share my approach to building a happier and healthier life and career.",https://yt3.ggpht.com/fqWTq6BQ4TZarNijjHfJYUWisQzbrt12Of-V5kvlSXYt72lgT0jTn8uqHwMDA3gGTJ1NJYFUaA=s800-c-k-c0x00ffffff-no-rj,UUYTR4xdT8CXT4HYtAUxnZqg,1,14600,2024-05-20 17:31:55.4200631,25,593425
252,UCVk4b-svNJoeytrrlOixebQ,TheVimeagen,I put my Vim on your mom's computer,https://yt3.ggpht.com/TM7l8UuDZ_-8ybNHH5zhLdA3NJEwllMc3QXZYgYHfAlcBstktIPHY9dT11p4iWH5WcWpUPpoGDc=s800-c-k-c0x00ffffff-no-rj,UUVk4b-svNJoeytrrlOixebQ,1,57200,2024-05-20 17:31:56.7497717,132,3071830
